Sr.No,x,y,z,PotholeValues
52,0.80329895,9.062576,-2.0614777,0
53,0.7218933,8.307205,-2.4732819,0
54,0.10658264,7.289673,-2.7557983,0
55,-1.3754272,7.0945435,-2.6803894,0
56,-1.2162018,8.940475,-1.83284,0
57,0.04673767,10.912094,-0.560318,0
58,1.1660309,10.445236,-0.41905212,0
59,1.6496582,8.782455,-0.87275696,0
60,1.0235748,10.14595,0.2752533,0
61,0.94096375,11.419678,-0.17604065,0
62,0.34481812,10.428467,-1.4737091,0
63,-1.0881195,8.720215,-1.9968414,0
64,-0.49076843,9.348694,-1.5467224,0
65,0.27297974,11.176666,-2.4984283,0
66,0.05630493,9.348694,-2.572647,0
67,-1.2664795,9.050613,-0.49328613,0
68,-0.8714447,9.761688,-2.916214,0
69,-0.6906738,8.83873,-1.5084229,0
70,-0.7337799,9.2170105,-1.9621277,0
71,0.04194641,10.001114,-1.5239868,0
72,0.5662842,8.897385,-2.5379333,0
73,0.0060272217,7.1148987,-1.3695526,0
74,-0.4237213,8.809998,-2.2159119,0
75,-0.63201904,10.289612,-0.757843,0
76,-0.08015442,9.133209,-2.3140717,0
77,-0.7888336,9.330734,-0.9793091,0
78,0.44537354,9.625214,-2.1871796,0
79,1.1073608,10.338684,-0.33166504,0
80,0.0036468506,7.8175964,-1.9908447,0
81,0.33763123,9.1380005,-0.39511108,0
82,0.23587036,9.045822,-1.7849579,0
83,-0.17591858,9.674301,0.67988586,0
84,0.3424225,9.087723,-2.193161,0
85,-0.4823761,7.1987,-3.7817078,0
86,-1.3215485,7.8894196,-1.5132141,0
87,-2.4288635,9.550995,-3.544693,0
88,-0.9312897,9.518677,-0.6189728,0
89,0.5483246,9.602478,-3.2478027,0
90,-0.61405945,6.929352,-3.5794067,0
91,-1.4592133,6.729431,-0.6105957,0
92,-1.2066345,12.323486,-0.92063904,0
93,-0.052627563,12.310318,-1.7358704,0
94,0.7362671,7.254959,-2.7318573,0
95,-1.1288147,7.9277344,-0.92663574,0
96,-1.8147583,11.885345,-0.93859863,0
97,0.7386627,11.055756,-1.1002045,0
98,1.7645721,10.7313385,-0.14611816,0
99,1.103775,10.095673,-2.1788025,0
100,0.33044434,10.780426,1.3442688,0
101,1.0606842,12.038574,-1.9908447,0
102,0.6285248,10.831894,-2.2159119,0
103,0.87872314,9.149963,-2.6133423,0
104,-0.41055298,11.35144,1.661499,0
105,-0.1747284,9.07814,-6.099304,0
106,1.5359344,8.666336,0.9923248,0
107,1.0475159,8.642395,-2.521164,0
108,-0.35908508,8.474808,-0.9074707,0
109,-2.13797,7.2956543,-2.0878143,0
110,-1.6567383,8.250946,-2.1764069,0
111,-0.9312897,8.683105,-1.793335,0
112,-2.1152344,7.573395,-1.8627625,0
113,-2.2828217,7.009552,-2.749817,0
114,-2.390564,8.1875,-0.7219238,0
115,-0.65956116,10.308762,-2.4553223,0
116,-0.15797424,8.519104,-0.9026947,0
117,-1.2389526,6.922165,-2.1740112,0
118,-1.0558014,10.096878,0.22737122,0
119,1.3838959,9.578537,-5.081772,0
120,-0.038253784,8.077362,-0.12815857,0
121,0.035964966,10.739716,-1.0367584,0
122,3.0299072,10.228561,-1.7514343,0
123,3.6859283,8.515503,-3.0766296,0
124,3.4728394,11.496292,0.8618469,0
125,3.6679688,11.425659,-1.975296,0
126,2.2589722,9.870621,-0.8248749,0
127,-1.2688751,7.4225464,-3.4441376,0
128,-1.5502014,9.178696,-1.0535278,0
129,-0.79841614,10.524246,-1.8795166,0
130,-0.7852478,9.519867,-2.1991425,0
131,-0.49554443,8.594513,-1.6017914,0
132,0.35559082,9.890976,-0.1880188,0
133,-1.062973,9.519867,-1.1744232,0
134,-4.07489,9.045822,-0.5124359,0
135,-6.2404327,9.440872,-1.4042664,0
136,-5.8441925,9.841888,-3.3447723,0
137,-5.5784454,9.275665,-0.4441986,1
138,-3.7971497,8.968002,-1.6628418,1
139,-3.3973236,9.942444,-0.92663574,1
140,-2.3965454,11.84465,0.040634155,1
141,0.19996643,10.566147,-0.5794678,1
142,-0.3231659,8.976395,0.35665894,1
143,0.5315552,10.581696,3.4140625,1
144,2.068634,9.343903,-1.9453583,1
145,1.8759003,6.88385,4.2520294,1
146,2.7557678,11.80394,2.4192657,1
147,4.9847717,9.181091,-2.5858154,1
148,3.732605,8.4544525,6.938324,1
149,2.431366,9.045822,-0.65608215,1
150,1.2270813,9.634796,-1.5227814,1
151,2.5438843,10.9133,4.4651184,1
152,0.396286,10.542191,3.2907562,1
153,-1.6339874,9.817947,-0.9002991,1
154,-1.8710175,7.310028,-2.42659,1
155,-3.094452,8.515503,-0.96733093,1
156,-4.153885,9.789215,-0.050354004,1
157,-3.2416992,9.436081,-2.2613983,1
158,-3.2297363,8.842316,-0.9002991,1
159,-1.3179626,9.658737,0.03224182,1
160,-2.584488,10.416504,-2.5343323,1
161,-3.6582947,9.568954,-2.48526,1
162,-2.9340515,10.405731,-0.99964905,1
163,-2.2145844,11.722534,-2.671997,1
164,-1.4783783,10.440445,-1.030777,1
165,-0.5434418,9.090118,-0.23590088,1
166,-1.0701599,10.592468,1.3634186,1
167,0.23228455,10.512268,0.0693512,1
168,0.71591187,10.189056,1.2173767,1
169,1.5083923,9.147568,0.90493774,1
170,0.4836731,8.757324,0.5350342,1
171,0.8080902,9.410934,-1.5563049,1
172,1.8495636,8.060608,-1.1229553,1
173,0.2263031,7.3543243,1.088089,1
174,1.297699,10.5577545,-0.8715668,1
175,4.0773773,9.621628,-2.1189423,1
176,3.6009216,6.9760284,1.2449188,1
177,2.8479462,7.361496,-3.4561005,1
178,0.75302124,7.618881,0.7876129,1
179,0.02758789,6.542679,-3.7350311,1
180,-0.36506653,7.639221,-0.8739624,1
181,-0.49554443,11.862595,4.0748596,1
182,1.3683319,12.513824,-4.787277,1
183,3.3866425,7.1879272,-3.3759003,1
184,-1.062973,10.678665,6.325409,1
185,-3.1650848,14.697342,-5.256546,1
186,-4.374161,10.088501,-3.4884186,1
187,-3.7456818,8.721405,2.8131104,1
188,-4.4316254,10.776825,-3.4800415,1
189,-6.9862366,9.905334,-3.1448517,1
190,-7.327408,11.106033,0.15913391,1
191,-5.0217896,13.193771,-4.2737274,1
192,-1.7848358,10.332703,0.830719,1
193,-1.0522003,12.631134,1.1168213,1
194,-2.5318146,14.830215,-1.1768188,1
195,3.4093933,9.640778,0.70980835,1
196,1.989624,8.83992,0.021469116,1
197,0.49684143,10.855835,0.83670044,1
198,4.517914,8.99913,0.80078125,1
199,6.14476,8.343124,0.2740631,1
200,2.743805,9.9292755,4.07605,1
201,0.38311768,7.096939,-2.9449463,1
202,4.096527,5.9644775,-0.5172272,1
203,4.021103,6.563034,1.2999725,1
204,3.092163,9.646759,0.03703308,1
205,3.605713,9.275665,-2.7689667,1
206,1.8376007,4.6979523,1.8614197,1
207,3.4010162,5.4102325,-1.2354736,1
208,2.9628754,6.148834,-1.1995697,1
209,-3.1591034,5.5299377,2.2768097,1
210,-7.3848724,8.827942,-3.1951294,1
211,-4.888916,8.294037,-3.5985565,1
212,0.7374573,7.281296,-1.204361,1
213,-1.3598633,9.336716,-5.1476135,1
214,-9.441483,12.872955,0.51109314,1
215,-3.9563751,9.331924,-8.917282,1
216,-3.8797607,9.673096,-0.3723755,1
217,-7.323822,13.138702,-4.7010956,1
218,-2.6287842,12.934006,-6.521881,1
219,-0.647583,10.465576,1.2712555,1
220,-1.1539612,14.703323,-2.0542908,1
221,1.2234802,16.278702,-2.4313812,1
222,3.1939087,13.111176,2.2636414,1
223,3.5578308,11.947601,-1.6700287,1
224,1.7537994,10.744507,-0.8955078,1
225,2.582199,11.62558,2.7544556,1
226,3.9923859,10.763657,-3.1484528,1
227,4.1922913,10.819931,3.862976,1
228,4.711838,12.0278015,2.321106,1
229,8.838242,10.73732,-1.7693939,1
230,7.258072,7.04187,3.3996887,1
231,-0.13761902,5.1097565,-1.0140228,1
232,-3.1902313,7.305237,-5.3846283,1
233,-1.4795685,6.9197693,1.6806641,1
234,-2.014679,4.1939697,-0.3364563,1
235,-1.6292114,7.389038,-0.8560028,1
236,0.36636353,12.157089,0.95521545,1
237,1.5119934,7.4512787,-3.426178,1
238,-3.0705109,5.4784546,4.099991,1
239,-4.8637695,7.207077,-5.202667,1
240,-6.6941376,8.165955,-3.0299377,1
241,-5.758011,5.55867,-3.7015076,1
242,-3.655899,6.6157074,-5.3175964,1
243,-2.477951,8.389816,-2.873108,1
244,-2.3079681,8.691483,-4.6412354,1
245,-3.825882,9.659927,-3.4046326,1
246,-1.1707153,12.858582,-1.3085022,1
247,2.7557678,10.642761,-6.403366,1
248,-1.5777283,8.714218,2.0098572,1
249,-1.3430939,12.428833,-3.2514038,1
250,1.9537201,12.610794,-3.0059967,1
251,2.0255432,9.92569,2.4252472,1
252,1.119339,12.51622,-2.3811035,1
253,2.3427734,12.989075,-0.1987915,1
254,3.5398712,10.538605,1.0749207,1
255,4.2593384,11.007874,-3.8092499,1
256,3.5003662,10.961182,1.0581665,1
257,1.677185,7.8164062,-0.5387726,1
258,0.4250183,8.4149475,-1.4784851,1
259,2.973648,11.238907,2.5641174,1
260,3.8140106,8.93689,-4.268936,1
261,-1.1958618,7.3627014,-0.16526794,1
262,-0.65237427,9.825134,1.6555176,1
263,-0.050231934,8.466431,-2.461319,1
264,-3.643921,5.7573853,-1.1457062,1
265,-4.301132,6.6432343,-2.5546875,1
266,-3.9695435,8.719009,-2.4708862,1
267,-3.0561523,8.538254,-1.4030762,1
268,0.18321228,7.6931,-4.2198486,1
269,-1.8482819,7.629654,-2.8659363,1
270,-3.2440948,8.596909,-2.2590027,1
271,0.8080902,7.6679535,-3.1017609,1
272,-2.6024475,8.176727,0.38778687,1
273,-2.8885498,9.402557,-6.2872467,1
274,2.328415,9.630005,1.2485046,1
275,2.0937805,10.49791,0.52305603,1
276,-0.9300995,11.722534,-3.5111694,1
277,-2.4240875,10.695419,1.0773163,1
278,0.09222412,11.266449,-2.414627,1
279,1.4497375,13.159058,0.94563293,1
280,1.5024109,12.939987,-2.1548615,1
281,0.45254517,10.7313385,-1.8484039,1
282,-1.5513916,9.406143,1.6291809,1
283,0.37832642,11.0282135,-3.944519,1
284,-1.2724762,11.575302,0.9408417,1
285,-3.5541382,9.215805,-3.7242584,1
286,-4.533371,8.971603,-1.7921295,1
287,-1.3646393,9.419312,-0.975708,1
288,-1.6782837,9.31636,-1.9178314,1
289,-3.288391,8.207855,-0.95895386,1
290,-0.92770386,6.5773926,-2.7378387,1
291,-2.782013,6.381073,0.112457275,1
292,-3.5194244,7.065811,-3.604538,1
293,-0.47999573,9.023071,-1.2977295,1
294,0.2658081,8.90097,-0.53637695,1
295,0.30410767,7.1484222,-2.9652863,1
296,1.4305878,8.708237,0.4979248,1
297,2.5283203,10.829498,-0.62734985,1
298,3.5482483,9.971176,-1.7131195,1
299,2.5379028,7.7864685,0.5122833,1
300,3.2190552,9.436081,-1.2654114,1
301,4.735779,9.776047,-0.6931915,1
302,4.535858,9.164337,1.3610382,1
303,3.4560852,11.004272,1.2018127,1
304,4.7142334,11.519028,-0.52679443,1
305,3.67276,8.388611,-1.425827,1
306,0.58543396,9.231369,0.578125,1
307,-0.32676697,11.345459,-3.9493103,1
308,1.6484528,8.849503,-1.5910187,1
309,-0.24894714,8.404175,-0.45257568,1
310,-1.1300201,10.071732,-6.750519,1
311,-2.9543915,9.710205,-0.520813,1
312,2.2122955,8.812393,-3.9816284,1
313,-5.386902,7.586548,-3.2334442,1
314,-5.9459534,7.8499146,-5.2230225,1
315,-4.054535,8.654373,-1.4377899,1
316,-4.517807,11.341858,-1.2294922,1
317,-3.3183136,10.233353,-5.433716,1
318,-3.2788086,8.32756,-0.03718567,1
319,-3.256073,11.495087,-2.162033,1
320,-0.80081177,10.758865,-3.5614471,1
321,-2.046997,9.183487,2.6036224,1
322,0.20594788,8.771683,-4.0690155,1
323,0.2155304,9.140396,1.9643707,1
324,1.2007446,8.176727,-1.4844818,1
325,1.7226715,9.2170105,1.3179321,1
326,1.3048859,9.091309,2.0038757,1
327,2.0075836,10.442841,-2.56427,1
328,4.080963,10.594864,0.55537415,1
329,4.851898,8.295242,0.16752625,1
330,3.9492798,8.513107,-2.0291595,1
331,2.661209,11.387344,2.5353851,1
332,4.2796783,10.081314,-2.710312,1
333,5.2253876,9.133209,0.7696686,1
334,4.668747,10.501495,2.2612457,1
335,2.9317474,10.277634,-1.7250977,1
336,4.795639,9.649155,-0.30055237,1
337,2.3391876,9.1775055,0.50271606,1
338,0.13412476,8.514313,-2.5714417,1
339,-1.7118073,9.2170105,-1.7250977,1
340,0.63331604,9.068573,-2.1704102,1
341,-5.1522675,6.482834,-5.9077606,1
342,-6.0345306,4.191574,-3.1747894,1
343,-4.801529,3.9425812,-3.47406,1
344,-5.714905,8.313202,-3.848755,1
345,-3.513443,10.805557,-1.5503235,1
346,0.98646545,7.988785,-2.8910675,1
347,-0.031082153,9.710205,-0.3244934,1
348,-2.2217712,10.62001,-0.15330505,1
349,-1.7153931,10.937241,-2.7629852,1
350,1.182785,7.724228,-0.61299133,1
351,-3.2141724,9.58931,2.926834,1
352,-0.5362549,14.975067,-4.7453766,1
353,2.0985718,13.3793335,1.3394775,1
354,4.0067444,11.811127,1.8638153,1
355,1.1085663,15.398834,-1.5946045,1
356,6.5050964,13.230881,-0.22154236,1
357,3.5829773,9.080536,1.9607849,1
358,0.58662415,10.614029,-1.6401062,1
359,2.0614624,12.289963,-0.25146484,1
360,3.77211,7.171158,-0.9254303,1
361,1.6975403,7.500366,0.035842896,1
362,2.3391876,10.002304,-1.125351,1
363,1.3204498,9.103287,-2.3056946,1
364,0.58662415,7.423752,-1.877121,1
365,-0.79003906,6.6157074,-1.6389008,1
366,-1.6878662,7.2178497,-1.8519897,1
367,-2.7472992,6.8766785,-2.9234009,1
368,-2.8753815,7.9564667,-0.12936401,1
369,-0.9085541,10.016663,-1.525177,1
370,-1.3598633,8.4939575,-2.4361725,1
371,-2.2600708,6.4217834,-0.47172546,1
372,-2.2540894,8.898575,-3.6895447,1
373,-3.228531,8.283264,-2.9605103,1
374,-3.6020355,6.1811523,-1.4796906,1
375,-3.1962128,5.3431854,-5.675522,1
376,-3.0836792,8.391006,-0.53637695,1
377,-0.0765686,9.931671,-4.952484,1
378,-1.1886749,7.4536743,-1.7083435,1
379,-1.7010345,8.1073,0.13639832,1
380,-0.9552307,9.31517,-3.4297638,1
381,-1.4328766,7.2406006,0.67388916,1
382,-1.5561829,9.270874,-0.76382446,1
383,2.2829132,12.190613,-1.2534332,1
384,3.5973358,12.087662,1.5058746,1
385,4.562195,12.328278,-1.2630157,1
386,4.8099976,12.7556305,0.68107605,1
387,6.226166,11.750076,-0.49687195,1
388,5.709015,12.137939,2.4611664,1
389,2.621704,9.852661,-5.17395,1
390,1.471283,10.570923,-0.6512909,1
391,2.048294,10.265671,-0.9565582,1
392,-0.44526672,11.596848,-1.4006805,1
393,1.6328888,11.314331,-4.1995087,1
394,1.3862915,9.160736,-1.3252563,1
395,-2.4528046,9.438477,0.122024536,1
396,-3.1650848,10.337494,-2.4098358,1
397,-3.719345,10.818726,0.8235321,1
398,-4.2149506,11.689026,1.009079,1
399,-3.0968475,11.048569,-1.2594299,1
400,-1.489151,9.9448395,1.8949432,1
401,-4.4603424,8.24736,-0.7889557,1
402,-6.3888855,6.7749176,-4.3814697,1
403,-2.9807281,9.9640045,0.8450775,1
404,-2.6299896,8.695068,-3.8786774,1
405,-2.7832184,6.8096313,-2.3966675,1
406,0.36038208,7.160385,-1.2462616,1
407,-0.30641174,8.101303,-3.8391724,1
408,-2.596466,6.1572113,-2.1165466,1
409,-0.6344147,6.1213074,-2.0399323,1
410,-0.89178467,5.5287323,-5.244568,1
411,-0.7445526,5.5574646,-1.4485626,1
412,1.1277161,8.046249,-1.8843079,1
413,1.7166901,9.039841,-0.2861786,1
414,3.7218323,8.229401,0.23097229,1
415,4.965622,8.736969,-1.0032501,1
416,3.4237518,11.185043,3.4092712,1
417,2.9916077,11.818314,0.30877686,1
418,3.2597504,11.183838,0.26927185,1
419,3.701477,12.111603,1.6638947,1
420,5.49234,12.689789,-0.2789917,1
421,2.5845947,10.126801,-0.9553528,1
422,0.97569275,9.525864,-1.0211945,1
423,2.3391876,10.749298,-0.67404175,1
424,-0.7313843,8.570572,-1.6796112,1
425,-1.7956085,10.687042,-2.8336182,1
426,-0.18070984,10.858231,-3.6763763,1
427,0.59620667,10.762466,1.835083,1
428,1.4664917,11.774017,-3.6799622,1
429,0.48606873,9.406143,-0.9290161,1
430,-1.1599426,8.401779,-1.667633,1
431,-1.5513916,7.6116943,-2.8946686,1
432,-2.0493927,5.649643,-3.098175,1
433,-4.339447,5.088211,-4.450897,1
434,-4.708145,6.7437897,-1.877121,1
435,-2.4360504,8.890198,-2.5522919,1
436,-0.821167,7.3303833,-3.7326355,1
437,-1.6998291,7.5099335,-0.7003784,1
438,-2.9065094,9.619232,-3.4764557,1
439,-3.9946747,9.464813,-0.98049927,1
440,-1.1563568,10.031036,-1.9812775,1
441,-0.008331299,9.877808,-2.023178,1
442,1.4365692,10.356644,-0.6225586,1
443,2.7904968,12.244476,0.3937683,1
444,4.163559,12.220535,-1.3695526,1
445,4.280884,10.305176,-0.13893127,1
446,1.6077576,10.042999,-1.291748,1
447,1.0307465,10.809158,0.47517395,1
448,1.4724884,10.538605,0.08251953,1
449,1.0115967,10.502686,0.37342834,1
450,2.05188,11.268845,-0.16168213,1
451,1.708313,10.2764435,-0.0036621094,1
452,0.2658081,9.475586,0.70262146,1
453,-1.015091,9.878998,-1.370758,0
454,-1.1683197,10.089691,0.08731079,0
455,-2.4013367,7.708664,-1.4976501,0
456,-2.9448242,7.2202454,-1.8579712,0
457,-2.2133942,9.123627,-2.5379333,0
458,-2.9532013,8.650772,0.18309021,0
459,-3.0393982,7.973221,-3.1436615,0
460,-1.4879456,8.254532,-2.2685852,0
461,-1.7034302,9.523468,-1.4737091,0
462,-1.2844391,8.823166,-4.1863403,0
463,-0.2932434,8.654373,1.0976715,0
464,-0.12564087,10.071732,-4.7250366,0
465,0.06588745,9.449249,-0.29815674,0
466,-0.2752838,8.916534,0.6978302,0
467,-1.1635284,8.881821,1.9547882,0
468,-0.5075226,10.002304,-3.3447723,0
469,-0.7625122,10.672684,-3.936142,0
470,-0.82595825,10.207016,-2.576233,0
471,0.040756226,10.465576,-1.9525452,0
472,1.6017761,10.270462,-1.2893524,0
473,1.2210846,10.442841,-0.2789917,0
474,0.9206238,9.752106,-1.7657928,0
475,1.0582886,9.262497,-0.5902405,0
476,1.3395996,9.206238,-0.24906921,0
477,1.8256226,8.800415,-2.58461,0
478,1.7023315,8.6280365,-1.7657928,0
479,0.8380127,8.813583,-1.940567,0
480,0.83203125,8.430511,-3.7757263,0
481,1.5562744,7.9289246,-1.5120087,0
482,0.71351624,7.606903,-2.0770416,0
483,-0.1280365,7.658386,-0.9828949,0
484,-0.21662903,8.756119,-3.8307953,0
485,-1.0162964,8.668732,-1.4952545,0
486,-0.7924347,8.799225,-2.3104706,0
487,-1.6579437,9.060181,-1.430603,0
488,-0.9911499,10.002304,-2.3320312,0
489,-0.46322632,10.107651,-1.9609222,0
490,-0.86546326,10.781616,-1.5215912,0
491,-0.99594116,11.180252,-2.3655396,0
492,0.19277954,11.638748,-3.4632874,0
493,0.16525269,10.611633,-3.4441376,0
494,-0.56259155,9.76767,-3.9924011,0
495,-1.3131714,9.43129,-3.1699982,0
496,-0.91334534,9.913727,-2.7522125,0
497,-1.3215485,8.386215,-3.8619232,0
498,-1.8363037,7.9792023,-1.7358704,0
499,-1.0210724,8.724991,-2.363144,0
500,-0.28845215,9.008713,-2.0207825,0
501,-0.51589966,7.7421722,-2.7294617,0
502,-1.0402374,7.9121704,-2.074646,0
503,-0.4883728,8.423325,-1.6425018,0
504,-0.350708,9.1763,-2.3763123,0
505,-0.29922485,8.679504,-2.6265106,0
506,0.0491333,8.606491,-2.0495148,0
507,-0.21064758,8.498749,-1.75383,0
508,-0.4273224,8.697464,-1.7370605,0
509,-0.30641174,8.655563,-2.153656,0
510,0.42262268,9.161942,-2.4960327,0
511,-0.28605652,9.279251,-2.1895752,0
512,-0.014312744,9.446854,-2.3439941,0
513,0.3340454,9.299606,-1.8364258,0
514,-0.38302612,9.364243,-2.3811035,0
515,-0.6954651,9.257706,-2.339203,0
516,-0.39259338,9.378616,-2.4601135,0
517,-0.58174133,9.243347,-2.9964142,0
518,-0.9588318,9.169128,-2.790512,0
519,-0.39379883,9.142792,-3.1364746,0
520,-0.26332092,9.130814,-2.1560516,0
