Sr.No,x,y,z,PotholeValues
152,-0.6451874,10.8893585,-0.44299316,1
153,0.2837677,9.959213,-0.19281006,1
154,0.47410583,10.141174,0.8738098,1
155,0.48487854,10.190247,-0.50883484,1
156,0.10658264,9.625214,0.8594513,1
157,0.13412476,9.989136,0.4416504,1
158,0.4549408,9.886185,-0.22871399,1
159,0.688385,9.9448395,0.72416687,1
160,1.0355377,10.227356,-0.738678,1
161,0.36038208,9.923294,0.07055664,1
162,-0.60928345,9.266083,-0.05393982,1
163,-1.4843597,9.160736,0.26568604,1
164,-1.4508362,9.817947,-0.1018219,1
165,-0.311203,9.890976,-1.0140228,1
166,-0.20465088,9.130814,-1.0211945,1
167,-0.31478882,8.947662,-0.20477295,1
168,-0.6296234,8.710632,-0.773407,1
169,-1.2688751,8.098907,-0.79974365,1
170,-1.1707153,7.8427277,-1.362381,1
171,-1.2449341,7.9169617,-0.41667175,1
172,-0.8726349,8.1180725,-1.7729797,1
173,-0.766098,7.780487,-1.5634918,1
174,-1.0869141,7.174759,-0.6405182,1
175,-1.4795685,6.573807,-1.8184662,1
176,-1.8782043,5.4533234,-1.3539886,1
177,-0.95285034,6.812027,-0.28857422,1
178,2.451706,6.2565765,-3.9145966,1
179,3.59375,2.7538605,-1.4629364,1
180,-0.55181885,9.404953,2.5521393,1
181,-1.2940216,12.93042,-1.0271912,1
182,0.6560669,8.199478,-0.15090942,1
183,1.677185,9.349884,0.6427765,1
184,0.23109436,15.668182,1.8913422,1
185,2.1799622,17.770294,2.5461578,1
186,4.2162323,15.134277,-0.04437256,1
187,5.2050476,18.34729,5.293503,1
188,2.6312714,17.89,2.3713837,1
189,-4.0365753,11.672256,-0.28738403,1
190,-3.1124115,12.389328,0.13160706,1
191,-3.770813,10.072937,-1.6999512,1
192,-5.1558685,6.4493103,-3.912201,1
193,-3.4918976,7.51593,-3.3328094,1
194,-2.2947998,13.707336,3.7109375,1
195,-0.42492676,14.558472,-4.291687,1
196,1.9357605,7.684723,-2.7414398,1
197,-2.9938965,6.62529,3.08844,1
198,-6.301483,12.014633,-4.3814697,1
199,-4.6889954,9.287628,3.653473,1
200,-1.730957,4.4669037,-1.322876,1
201,1.6759949,5.6352844,-5.876648,1
202,-2.7556763,5.589798,3.432022,1
203,-2.9699554,6.8455505,-2.3966675,1
204,-1.9631958,6.1464386,-4.2473907,1
205,-0.18670654,2.3145294,-1.070282,1
206,0.69078064,6.669571,0.7552948,1
207,0.9936371,12.018219,0.4919281,1
208,1.2677765,9.244537,0.9911194,1
209,3.0335083,5.9872284,-2.7043304,1
210,3.8319702,8.814774,6.0117645,1
211,3.0730133,11.252075,2.7939606,1
212,0.96850586,8.798019,-3.4489136,1
213,3.1328583,10.312347,2.8753662,1
214,1.9094238,9.645569,-7.2233734,1
215,-3.3374634,6.96167,-2.1560516,1
216,-0.23936462,11.944,-0.095840454,1
217,4.3670654,12.489883,-9.91806,1
218,3.4010162,10.915695,1.8602142,1
219,3.914566,10.247711,-7.686661,1
220,-0.6655426,11.076111,-1.6221466,1
221,-3.1830444,10.016663,-6.714615,1
222,-1.2293701,10.3554535,0.3710327,1
223,-2.4647827,8.626831,0.105270386,1
224,-5.8011017,9.740143,-0.012039185,1
225,-4.684204,11.22934,-0.12336731,1
226,1.6316986,13.3398285,-2.9928284,1
227,0.06349182,14.297501,3.3613892,1
228,-2.7341309,12.69339,-3.4357452,1
229,-3.67865,8.830338,1.4568024,1
230,-1.8303223,11.090469,1.7907867,1
231,-2.8406677,11.037796,-5.7294006,1
232,-2.979538,5.4377594,0.8199463,1
233,-1.8913727,7.2166443,2.1044312,1
234,-0.7349701,10.447632,-3.525528,1
235,-0.02508545,8.941681,-0.55792236,1
236,-0.9731903,7.3638916,0.63079834,1
237,-0.9504547,7.3782654,-2.078247,1
238,1.0917969,8.232986,1.2185822,1
239,1.6879578,9.357071,-3.3268127,1
240,1.2677765,8.883011,-1.3611755,1
241,2.348755,9.699432,3.060913,1
242,3.4081879,7.2118683,-7.0893097,1
243,2.2326355,7.294464,2.9687347,1
244,2.1919403,9.252914,-2.454132,1
245,1.1911621,8.668732,-3.6667938,1
246,0.06109619,5.357559,-0.96614075,1
247,-1.4412537,5.344391,-3.5710297,1
248,1.3743134,6.077011,-1.125351,1
249,3.1208954,10.096878,-1.4270172,1
250,-0.726593,9.931671,0.7744446,1
251,-1.3263397,6.31044,-3.4716644,1
252,0.6979523,6.7821045,-3.4046326,1
253,3.7745056,12.94957,3.7636108,1
254,0.35917664,9.80838,-0.2742157,1
255,-1.0486145,10.527832,0.12083435,1
256,-1.3035889,9.391785,-5.0458527,1
257,-3.2357178,11.601639,4.681793,1
258,-4.090439,14.818237,-2.9221954,1
259,-3.983902,13.543335,-5.964035,1
260,-2.9196777,12.0673065,4.594406,1
261,-4.006653,13.354187,-3.3064728,1
262,-5.7568054,12.906479,-5.2457733,1
263,-2.1236115,12.6718445,3.7731934,1
264,-0.55181885,11.6171875,-0.7398834,1
265,0.37234497,11.615997,-0.9134674,1
266,0.5423279,10.256088,0.07055664,1
267,0.14848328,8.441284,-2.059082,1
268,-1.0450134,8.571762,-0.6141815,1
269,0.31129456,8.696274,-2.592987,1
270,2.36792,7.9277344,1.1742859,1
271,2.740219,7.8822327,-2.2111206,1
272,4.249756,8.18869,-2.4625092,1
273,3.3471375,6.135666,-0.19998169,1
274,1.2282715,6.4457245,-0.99845886,1
275,3.028717,7.9995575,-1.0032501,1
276,2.38826,6.1691895,-1.0487366,1
277,0.031173706,4.8164673,-1.4569397,1
278,1.3455963,7.736191,2.1618958,1
279,1.7813416,7.8140106,1.0689392,1
280,2.412201,8.294037,0.24772644,1
281,0.5159912,8.893784,-2.9964142,1
282,-1.0378418,8.501144,-0.68840027,1
283,-1.339508,9.51149,0.15196228,1
284,-3.0753021,8.596909,-1.6700287,1
285,-2.9747467,8.568176,-1.8005066,1
286,-3.3745728,9.43248,-5.328369,1
287,-5.5868225,8.83873,-1.8364258,1
288,-5.6275177,10.55896,-3.07901,1
289,-4.102417,13.071671,-5.9376984,1
290,-2.572525,10.927658,-4.526306,1
291,-3.2225494,10.611633,-0.10421753,1
292,-0.62005615,11.260452,-3.9888153,1
293,-2.5030823,9.43248,-3.260971,1
294,-4.3071136,9.471985,0.9061279,1
295,-2.4420319,13.142303,-2.1345062,1
296,0.6285248,10.609238,-4.334778,1
297,0.84161377,10.129196,3.6714325,1
298,2.1691895,10.769653,-1.7502289,1
299,4.9452667,11.181442,-0.4908905,1
300,3.0119476,8.452057,2.242096,1
301,1.7573853,9.269684,-1.6820068,1
302,1.2498169,9.17511,0.5637665,1
303,1.886673,8.449661,1.3586426,1
304,2.7737274,7.6559906,-0.68600464,1
305,1.474884,7.606903,0.45243835,1
306,2.54628,7.447693,-1.2929382,1
307,1.7669678,8.103699,0.74212646,1
308,-0.3698578,11.2413025,0.74931335,1
309,-0.9947357,8.787247,-2.9186096,1
310,-0.19987488,5.859146,-2.2817535,1
311,-1.3730316,9.061386,0.24053955,1
312,-1.849472,11.499878,-0.1018219,1
313,0.31967163,9.406143,-4.280899,1
314,0.18081665,8.192291,-0.74586487,1
315,-2.540207,9.497131,-1.2773743,1
316,-2.6012573,10.501495,-3.7134857,1
317,-2.853836,6.005188,-4.051056,1
318,-3.8079224,7.7266235,-0.055145264,1
319,-2.1547394,9.637192,-6.6451874,1
320,-0.23936462,11.187439,1.4077148,1
321,0.87034607,9.908936,-3.1831665,1
322,1.0930023,9.199051,-0.2861786,1
323,1.2342529,7.9480743,-2.7414398,1
324,-1.3478851,9.1775055,2.5988312,1
325,-1.5190735,11.492691,-0.6692505,1
326,0.3460083,11.631561,-2.9042358,1
327,0.2993164,10.173492,0.46440125,1
328,0.10180664,12.366577,1.1539307,1
329,2.7078857,12.668243,-0.22991943,0
330,1.3300323,8.538254,0.94444275,0
331,-2.9053192,8.77887,-1.4473724,0
332,-4.0880585,11.88414,0.6152344,0
333,-2.643158,8.04744,-5.29245,0
334,-1.8841858,7.144821,-0.6907959,0
335,-2.6407623,7.265732,-3.2789307,0
336,-4.169449,7.162781,-1.5167999,0
337,-2.3019714,8.150391,-1.2115326,0
338,-1.5083008,9.616837,-0.53756714,0
339,-0.14241028,9.758102,-1.9908447,0
340,0.26101685,9.792816,-1.8974762,0
341,-1.4209137,9.067368,0.830719,0
342,-0.5997009,11.502274,-2.500824,0
343,4.124054,10.768448,-4.6807404,0
344,3.8104248,5.7933044,0.73135376,0
345,1.7370453,10.922882,3.9084625,0
346,3.5602264,12.857391,-6.9396667,0
347,4.0630035,9.233765,0.95162964,0
348,1.9980164,9.8502655,1.4280701,0
349,2.5271301,11.563324,-1.0954132,0
350,1.3791046,9.76767,1.3466644,0
351,-0.20585632,9.584518,-0.43821716,0
352,0.73387146,9.802383,-3.647644,0
353,-0.9983368,7.432129,2.0541534,0
354,-2.8550415,9.037445,1.1503448,0
355,-2.193039,8.112076,-8.172684,0
356,-0.6511688,7.867874,-0.1880188,0
357,-1.9967194,9.349884,-1.0619049,0
358,-2.0050964,9.6479645,-5.919739,0
359,-2.3031769,8.932098,1.2353363,0
360,-2.7317352,5.867523,-7.118042,0
361,-4.3693695,5.8806915,-0.2347107,0
362,-3.9874878,9.66951,-2.0806274,0
363,-3.1243896,9.359467,-4.636444,0
364,-1.9129181,7.661972,1.6878357,0
365,-0.13522339,8.988358,-3.5818024,0
366,-0.28126526,8.440094,2.6622772,0
367,-0.56259155,11.024628,-1.3372345,0
368,2.6300812,13.640289,-2.2218933,0
369,3.4740295,10.454803,0.85466003,0
370,0.99005127,10.4739685,-0.11380005,0
371,0.62254333,13.750427,2.376175,0
372,2.7174683,12.894501,-2.8012848,0
373,3.8618927,8.595718,-1.6412964,0
374,0.13652039,8.9249115,4.350189,0
375,0.41664124,12.430023,-1.8878937,0
376,2.4541016,10.616425,-5.3977966,0
377,-0.88101196,8.377838,3.7540283,0
378,0.62493896,8.022293,-5.5270844,0
379,1.0630798,6.992798,-3.252594,0
380,-5.664627,4.2993164,0.3494873,0
381,-5.5700684,8.793228,-6.719406,0
382,-1.30719,10.854645,-0.46095276,0
383,-0.79722595,5.2725525,-0.33406067,0
384,-3.2177582,7.4105835,-2.7019348,0
385,-3.4404144,10.105255,-1.2809753,0
386,-3.889328,7.87146,-0.6644592,0
387,-2.7891998,8.262924,-0.79016113,0
388,0.32206726,9.299606,-1.5515137,0
389,0.4154358,10.216583,-1.9393768,0
390,-0.53744507,9.129623,-1.4904633,0
391,-0.2501526,9.972382,2.3151245,0
392,1.0714569,11.984711,-2.656433,0
393,2.8635101,11.574097,1.4232788,0
394,2.7569733,9.861053,-3.1017609,0
395,-0.61047363,9.007507,-0.61299133,0
396,-2.6503296,10.343475,1.4089203,0
397,0.5794525,9.358261,-4.7968597,0
398,1.7023315,9.981949,1.9631653,0
399,0.10420227,8.362274,-5.568985,0
400,-1.604065,10.896545,1.4532013,0
401,-0.93847656,11.62677,-2.1919708,0
402,0.25024414,11.1024475,-2.592987,0
403,-0.6044922,7.9241333,-3.4237823,0
404,-3.8857422,8.74176,2.3187103,0
405,-1.5657654,9.23497,-6.0645905,0
406,-0.2824707,9.365448,1.2963867,0
407,-0.33035278,7.8535156,-3.3746948,0
408,0.3065033,8.607681,-0.307724,0
409,-1.9428406,7.8104095,1.8650055,0
410,-2.7496948,6.6276703,-2.687561,0
411,-2.4276733,6.832382,-0.7961426,0
412,0.9206238,9.166733,-2.3080902,0
413,0.73387146,9.179901,-1.3839264,0
414,-2.6970215,8.040253,-1.3085022,0
415,-2.8514404,8.97998,-4.38266,0
416,-1.1467743,8.308411,-0.9290161,0
417,1.0594788,9.920898,1.2101898,0
418,-0.055023193,10.931259,-2.2302704,0
419,0.28614807,10.490723,-0.0730896,0
420,2.7928772,9.659927,-2.5271454,0
421,1.5287476,14.742828,4.0353546,0
422,1.802887,14.29631,-4.5634155,0
423,1.5467072,12.793945,3.6750336,0
424,-2.082901,7.6559906,-3.307663,0
425,-2.8274994,7.8140106,-2.2685852,0
426,-1.6016693,11.228134,1.6172028,0
427,-3.0812836,11.378967,-4.7717133,0
428,-1.1779022,10.609238,-0.70396423,0
429,2.6959229,10.596069,0.75050354,0
430,3.004776,8.537048,-2.2386475,0
431,-4.801529,8.315582,-0.5962219,0
432,-5.8406067,10.14476,-5.2469635,0
433,-0.11846924,5.9213867,-0.25265503,0
434,-0.20106506,6.3307953,-0.5734863,0
435,-2.6970215,9.501923,-3.2980804,0
436,-1.3514862,8.145599,0.19744873,0
437,1.3264313,6.767746,-2.7055206,0
438,-0.4608307,8.887802,1.064148,0
439,0.28256226,9.243347,-3.0921783,0
440,-1.0893097,8.302429,0.4117279,0
441,-1.9655914,5.3312225,-3.8774872,0
442,-2.4575958,5.634079,0.41053772,0
443,-2.2540894,9.336716,-0.074295044,0
444,-0.46443176,10.812744,-4.134857,0
445,-0.5973053,6.6755676,-2.749817,0
446,0.09820557,8.944061,1.435257,0
447,2.6013489,13.246445,-2.9940186,0
448,0.9026642,11.084488,-1.5814362,0
449,0.29214478,8.278473,-1.841217,0
450,1.613739,11.993088,1.8458557,0
451,2.4014282,11.13237,-3.2873077,0
452,0.7063446,10.021454,-0.5627136,0
453,-0.013122559,12.922028,-1.4772949,0
454,-0.5769501,11.666275,-4.071411,0
455,-0.30999756,9.618042,2.5724945,0
456,-0.5362549,10.16391,-2.991623,0
457,0.67401123,12.543747,1.1718903,0
458,2.7222595,11.526215,-1.7550201,0
459,0.14250183,10.4787445,1.0019073,0
460,-3.2991638,7.8259735,-2.0961914,0
461,-3.3745728,8.230591,-1.8819122,0
462,-1.3083801,7.547058,-0.42744446,0
463,0.03236389,7.3148193,-0.11859131,0
464,0.4250183,9.464813,-0.14253235,0
465,0.51000977,8.367065,-1.5144043,0
466,0.2957306,6.6683807,-1.980072,0
467,-0.22261047,8.575363,-1.2725983,0
468,1.6867676,10.453613,-1.3970947,0
469,1.6388855,9.382202,1.9559937,0
470,0.23109436,6.986801,-4.042679,0
471,-1.2784576,4.1532745,-1.8890991,0
472,-2.2241669,8.715424,3.044159,0
473,1.1360931,10.617615,-7.0701447,0
474,2.673172,7.5219116,1.2808228,0
475,0.63690186,8.065399,-1.8890991,0
476,0.9565277,7.2525635,-4.770523,0
477,3.7002869,9.280457,3.3745575,0
478,5.5402374,11.921265,-4.61969,0
479,4.1503906,9.838303,1.2772369,0
480,-1.0174866,9.9687805,0.9971161,0
481,-1.4687958,11.299957,-4.801651,0
482,2.5211487,10.444031,3.3996887,0
483,-1.1252289,11.8302765,-1.2330933,0
484,-4.1311493,13.032166,-2.656433,0
485,-2.0134735,12.195389,-0.9613495,0
486,-0.49674988,10.989914,-2.9197998,0
487,-0.44766235,10.89415,3.9599304,0
488,-3.2237396,10.721756,-2.5714417,0
489,-3.9408112,10.323135,-1.4437714,0
490,-1.2892303,9.568954,-2.2925262,0
491,-0.52308655,11.9882965,3.297943,0
492,0.6776123,9.416916,-3.1292877,0
493,-0.5937195,10.229752,4.5297546,0
494,2.091385,9.598877,-3.873886,0
495,0.29214478,6.86351,0.9971161,0
496,0.7613983,6.851532,0.33869934,0
497,-0.4416809,9.996323,-3.1077423,0
498,0.5902252,7.337555,-0.49806213,0
499,0.76979065,6.88385,-0.70635986,0
500,3.6440277,8.801605,-4.444916,0
501,1.7226715,7.0993347,2.728119,0
502,0.4944458,7.5087433,-2.8659363,0
503,1.4605103,9.949631,0.11125183,0
504,2.5474854,8.62085,-1.7646027,0
505,1.1372986,7.11969,-0.58784485,0
506,-1.4292908,8.195877,2.6407318,0
507,1.0534973,10.287216,-2.868332,0
508,4.8722534,9.825134,2.5198212,0
509,1.3791046,8.064194,0.2704773,0
510,-2.2935944,10.020264,-4.1600037,0
511,0.4429779,11.746475,-0.2454834,0
512,2.62648,9.633591,-3.537506,0
513,-1.8554535,8.254532,-0.48728943,0
514,-4.4316254,9.634796,-2.4517365,0
515,-1.4855499,10.520645,-4.387451,0
516,1.7897186,9.280457,0.17590332,0
517,-1.7477264,9.188278,-1.877121,0
518,-3.0130615,9.908936,-1.7957306,0
519,-0.95643616,9.786819,0.052597046,0
520,-0.979187,9.819153,-2.3691406,0
521,-0.6368103,11.406509,0.33032227,0
522,0.93019104,9.998718,-2.6887665,0
523,0.7290802,9.74733,2.345047,0
524,1.3180542,10.646347,-3.623703,0
525,1.6041565,10.031036,1.8793793,0
526,0.80929565,9.021881,-0.1078186,0
527,-0.052627563,9.585709,0.114852905,0
528,1.1564484,9.171524,-0.6405182,0
529,1.6328888,9.5138855,0.47398376,0
530,0.5411377,9.282852,-0.8859253,0
531,-0.4991455,9.027863,-0.3364563,0
532,-0.48477173,9.206238,-0.20237732,0
533,0.42980957,9.114059,-1.422226,0
534,-0.16275024,8.510712,0.08491516,0
535,-0.45484924,8.648376,-1.5287781,0
536,-0.6188507,9.132019,-0.74227905,0
537,-0.781662,9.029068,-0.6872101,0
538,-0.3123932,8.685501,-2.311676,0
539,0.20715332,8.808792,-0.42384338,0
540,0.19636536,10.015472,-1.1828156,0
541,-0.20585632,9.317566,-1.1277466,0
542,-0.9624176,8.826752,-1.0116272,0
543,-0.6846924,9.019485,-1.7418518,0
544,-0.08973694,9.357071,-0.35321045,0
545,-0.050231934,9.720993,-1.8974762,0
546,0.77337646,9.566559,-0.8057251,0
547,1.3180542,9.565369,-0.39871216,0
548,0.3819275,10.367416,-0.22871399,0
549,0.08026123,9.725769,-1.6808014,0
550,-0.24057007,9.064972,-0.46455383,0
551,-0.014312744,10.014282,-0.99246216,0
552,0.30291748,10.033432,-0.6117859,0
553,-0.70983887,9.791611,-1.1217499,0
554,-0.73017883,9.481567,-1.2103424,0
555,0.42382812,9.215805,-0.7841797,0
556,0.72309875,9.477982,-0.544754,0
557,0.6392975,9.962799,-1.4569397,0
558,0.12214661,8.935684,-1.1840057,0
559,-0.31718445,8.958435,-0.3244934,0
560,-1.015091,9.466003,-0.7219238,0
561,-2.4312592,8.842316,-1.0283813,0
562,-1.3574677,8.721405,-2.8539581,0
563,-0.1855011,9.391785,0.4368744,0
564,-0.47639465,10.706207,-2.545105,0
565,0.17602539,9.997513,-0.34243774,0
